Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL30392,"Illumina HiSeq 4000 (Populus trichocarpa)","high-throughput sequencing","Populus trichocarpa",0,0,0,"GEO","Jul 14, 2021"
GPL30393,"Illumina NextSeq 500 (Trochodendron aralioides)","high-throughput sequencing","Trochodendron aralioides",0,0,0,"GEO","Jul 14, 2021"
GPL30394,"Illumina NovaSeq 6000 (Liriodendron chinense)","high-throughput sequencing","Liriodendron chinense",0,0,0,"GEO","Jul 14, 2021"
GPL30388,"Illumina NovaSeq 6000 (Aspergillus flavus)","high-throughput sequencing","Aspergillus flavus",0,27,2,"GEO","Jul 13, 2021"
GPL30371,"GeoChip 4.0-Nimblegen","in situ oligonucleotide","soil metagenome",24497,18,1,"Anil Somenahally","Jul 12, 2021"
GPL30387,"Illumina NovaSeq 6000 (Mycobacterium tuberculosis variant bovis BCG)","high-throughput sequencing","Mycobacterium tuberculosis variant bovis BCG",0,12,1,"GEO","Jul 12, 2021"
GPL30384,"Illumina NextSeq 500 (Neovison vison)","high-throughput sequencing","Neogale vison",0,6,1,"GEO","Jul 11, 2021"
GPL30383,"Illumina NextSeq 500 (Daucus carota subsp. sativus)","high-throughput sequencing","Daucus carota subsp. sativus",0,2,1,"GEO","Jul 10, 2021"
GPL30379,"TaqMan Array Human MicroRNA A+B Card Sets v3.0 [Cat. no. A31805]","RT-PCR","Homo sapiens",0,88,1,"Baptiste Lamarthée","Jul 09, 2021"
GPL30135,"NanoString nCounter Mouse Myeloid Innate Immunity Panel v2","other","Mus musculus",768,11,1,"Meera G Nair","Jul 08, 2021"
GPL30377,"Illumina HiSeq 4000 (Purpureocillium lilacinum)","high-throughput sequencing","Purpureocillium lilacinum",0,6,1,"GEO","Jul 08, 2021"
GPL30378,"Illumina HiSeq 4000 (Phalacrocorax auritus)","high-throughput sequencing","Phalacrocorax auritus",0,14,1,"GEO","Jul 08, 2021"
GPL30380,"Illumina HiSeq 4000 (Azospirillum brasilense)","high-throughput sequencing","Azospirillum brasilense",0,0,0,"GEO","Jul 08, 2021"
GPL29716,"mirVana miRNA Mimics, Human v 21 (384-Well Plate)","spotted oligonucleotide","Homo sapiens",1920,3,1,"Coen van Solingen","Jul 07, 2021"
GPL29965,"Agilent-071626 60k_trout_phylo_genome [Feature Number version]","in situ oligonucleotide","Oncorhynchus mykiss",62976,48,1,"Thérèse Callet","Jul 07, 2021"
GPL30360,"COFC human tRNA array 384 v1.0","spotted oligonucleotide","Homo sapiens",48,8,1,"Renaud Geslain","Jul 07, 2021"
GPL30365,"Illumina HiSeq 2000 (Stylosanthes guianensis)","high-throughput sequencing","Stylosanthes guianensis",0,9,1,"GEO","Jul 07, 2021"
GPL30366,"illumina novaseq 6000 (Mus musculus)","high-throughput sequencing","Mus musculus",0,0,0,"GEO","Jul 07, 2021"
GPL30367,"Illumina HiSeq 2000 (rat gut metagenome)","high-throughput sequencing","rat gut metagenome",0,12,1,"GEO","Jul 07, 2021"
GPL30368,"Illumina NovaSeq 6000 (Saccharomyces cerevisiae W303)","high-throughput sequencing","Saccharomyces cerevisiae W303",0,16,2,"GEO","Jul 07, 2021"
GPL30369,"Illumina NovaSeq 6000 (Planococcus citri)","high-throughput sequencing","Planococcus citri",0,0,0,"GEO","Jul 07, 2021"
GPL30370,"Illumina NextSeq 500 (Phodopus sungorus)","high-throughput sequencing","Phodopus sungorus",0,12,1,"GEO","Jul 07, 2021"
GPL30372,"PromethION (Danio rerio)","high-throughput sequencing","Danio rerio",0,1,1,"GEO","Jul 07, 2021"
GPL30373,"Illumina NovaSeq 6000 (Marmota monax)","high-throughput sequencing","Marmota monax",0,0,0,"GEO","Jul 07, 2021"
GPL30374,"Illumina HiSeq 2500 (sludge metagenome)","high-throughput sequencing","sludge metagenome",0,1,1,"GEO","Jul 07, 2021"
GPL30375,"Illumina HiSeq 2500 (solid waste metagenome)","high-throughput sequencing","solid waste metagenome",0,1,1,"GEO","Jul 07, 2021"
GPL30376,"Illumina MiSeq (Yarrowia lipolytica)","high-throughput sequencing","Yarrowia lipolytica",0,6,1,"GEO","Jul 07, 2021"
GPL30355,"Illumina HiSeq 2000 (Enterovirus A71)","high-throughput sequencing","Enterovirus A71",0,8,1,"GEO","Jul 06, 2021"
GPL30356,"NextSeq 550 (Vibrio cholerae H1)","high-throughput sequencing","Vibrio cholerae H1",0,6,2,"GEO","Jul 06, 2021"
GPL30357,"Illumina HiSeq 2000 (Chilo suppressalis)","high-throughput sequencing","Chilo suppressalis",0,6,1,"GEO","Jul 06, 2021"
GPL30358,"Illumina NovaSeq 6000 (Bacillus subtilis subsp. subtilis str. 168)","high-throughput sequencing","Bacillus subtilis subsp. subtilis str. 168",0,12,1,"GEO","Jul 06, 2021"
GPL30359,"Illumina HiSeq 2500 (Mycobacterium tuberculosis str. Erdman = ATCC 35801)","high-throughput sequencing","Mycobacterium tuberculosis str. Erdman = ATCC 35801",0,8,1,"GEO","Jul 06, 2021"
GPL30361,"DNBSEQ-T7 (Bassia scoparia)","high-throughput sequencing","Bassia scoparia",0,0,0,"GEO","Jul 06, 2021"
GPL30363,"Illumina NextSeq 500 (Priestia endophytica)","high-throughput sequencing","Priestia endophytica",0,2,1,"GEO","Jul 06, 2021"
GPL29807,"CIT-CGH Homo sapiens BAC 5.3K [HG19]","spotted DNA/cDNA","Homo sapiens",5324,26,2,"Elodie chapeaublanc","Jul 05, 2021"
GPL30336,"UGA#1 Influenza antigen array","spotted peptide or protein","Influenza A virus;Influenza B virus",256,112,1,"Daniel Roberto Perez","Jul 05, 2021"
GPL30348,"Illumina NovaSeq 6000 (Tachysurus fulvidraco x Tachysurus vachelli)","high-throughput sequencing","Tachysurus fulvidraco x Tachysurus vachelli",0,12,2,"GEO","Jul 05, 2021"
GPL30349,"Illumina NextSeq 500 (Coccidioides immitis)","high-throughput sequencing","Coccidioides immitis",0,12,1,"GEO","Jul 05, 2021"
GPL30350,"Illumina HiSeq 4000 (Agaricus bisporus)","high-throughput sequencing","Agaricus bisporus",0,2,1,"GEO","Jul 05, 2021"
GPL30352,"Illumina HiSeq 4000 (Populus deltoides x Populus x canadensis)","high-throughput sequencing","Populus deltoides x Populus x canadensis",0,6,1,"GEO","Jul 05, 2021"
GPL30353,"Illumina HiSeq 4000 (Aspergillus flavus)","high-throughput sequencing","Aspergillus flavus",0,6,1,"GEO","Jul 05, 2021"
GPL25290,"Agilent-084409 Rat lncRNA Microarray V3 (8*60K)","in situ oligonucleotide","Rattus norvegicus",51323,18,2,"Gongchang Yu","Jul 03, 2021"
GPL30338,"Illumina MouseRef-8 v2.0 expression beadchip [NuID version]","oligonucleotide beads","Mus musculus",24948,24,1,"GEO admin","Jul 03, 2021"
GPL30344,"MGISEQ-2000RS (Pythium myriotylum)","high-throughput sequencing","Pythium myriotylum",0,3,1,"GEO","Jul 03, 2021"
GPL30345,"MGISEQ-2000RS (Pythium myriotylum; Pythium oligandrum)","high-throughput sequencing","Pythium myriotylum;Pythium oligandrum",0,3,1,"GEO","Jul 03, 2021"
GPL30346,"MGISEQ-2000RS (Pythium oligandrum)","high-throughput sequencing","Pythium oligandrum",0,3,1,"GEO","Jul 03, 2021"
GPL30332,"LC Sciences MRA-1001B2 Human miRNA Array [miRHuman_21]","in situ oligonucleotide","Homo sapiens",2615,34,1,"Zohreh Talebizadeh","Jul 02, 2021"
GPL30337,"Illumina NovaSeq 6000 (Carya illinoinensis)","high-throughput sequencing","Carya illinoinensis",0,18,1,"GEO","Jul 02, 2021"
GPL30339,"Illumina HiSeq 2000 (Mallotus japonicus)","high-throughput sequencing","Mallotus japonicus",0,7,1,"GEO","Jul 02, 2021"
GPL30340,"Illumina NovaSeq 6000 (Ictidomys tridecemlineatus)","high-throughput sequencing","Ictidomys tridecemlineatus",0,0,0,"GEO","Jul 02, 2021"
GPL30343,"NextSeq 2000 (Enterococcus faecalis)","high-throughput sequencing","Enterococcus faecalis",0,12,1,"GEO","Jul 02, 2021"
GPL30334,"Illumina NextSeq 500 (Sipunculus nudus)","high-throughput sequencing","Sipunculus nudus",0,0,0,"GEO","Jul 01, 2021"
GPL28684,"NimbleGen Roseobacter denitrificans OCh114 12X135K array Univ. of Tokyo v1.0","in situ oligonucleotide","Roseobacter denitrificans OCh 114",4129,16,2,"Hiroyuki Arai","Jun 30, 2021"
GPL28767,"NimbleGen Roseobacter denitrificans OCh114 12X135K array Univ. of Tokyo v2.0","in situ oligonucleotide","Roseobacter denitrificans OCh 114",4129,8,1,"Hiroyuki Arai","Jun 30, 2021"
GPL30083,"NanoString nCounter Mouse Neuroinflammation Panel 757 v1.0","other","Mus musculus",757,21,1,"Amer Toutonji","Jun 30, 2021"
GPL30084,"Custom-built NanoString Mouse Complement Panel 59 v1.0","other","Mus musculus",59,24,1,"Amer Toutonji","Jun 30, 2021"
GPL30330,"Exiqon miRCURY LNA microRNA Array, 7th generation - hsa, mmu & rno [208500-2,208510,208520-2; Lot 35110]","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",0,0,0,"GEO admin","Jun 30, 2021"
GPL30331,"NextSeq 550 (Aspergillus fumigatus)","high-throughput sequencing","Aspergillus fumigatus",0,6,1,"GEO","Jun 30, 2021"
GPL30333,"Illumina NovaSeq 6000 (Pimephales promelas)","high-throughput sequencing","Pimephales promelas",0,56,2,"GEO","Jun 30, 2021"
GPL30327,"Illumina MiSeq (Pseudomonas aeruginosa 39016)","high-throughput sequencing","Pseudomonas aeruginosa 39016",0,12,1,"GEO","Jun 29, 2021"
GPL30329,"MGISEQ-2000RS (Callithrix jacchus)","high-throughput sequencing","Callithrix jacchus",0,1,1,"GEO","Jun 29, 2021"
GPL30322,"Illumina HiSeq 2500 (Bradyrhizobium japonicum)","high-throughput sequencing","Bradyrhizobium japonicum",0,0,0,"GEO","Jun 28, 2021"
GPL30323,"NextSeq 2000 (Xanthomonas oryzae pv. oryzae)","high-throughput sequencing","Xanthomonas oryzae pv. oryzae",0,6,1,"GEO","Jun 28, 2021"
GPL30325,"Illumina NovaSeq 6000 (Phrynocephalus versicolor)","high-throughput sequencing","Phrynocephalus versicolor",0,0,0,"GEO","Jun 28, 2021"
GPL30318,"BGISEQ-500 (Beauveria bassiana ARSEF 2860)","high-throughput sequencing","Beauveria bassiana ARSEF 2860",0,30,3,"GEO","Jun 27, 2021"
GPL30319,"Illumina HiSeq 2500 ([Candida] auris; Homo sapiens)","high-throughput sequencing","Homo sapiens;[Candida] auris",0,18,1,"GEO","Jun 27, 2021"
GPL30320,"NextSeq 550 (Chlamydia trachomatis 434/Bu; Homo sapiens)","high-throughput sequencing","Chlamydia trachomatis 434/Bu;Homo sapiens",0,0,0,"GEO","Jun 27, 2021"
GPL30321,"Illumina NovaSeq 6000 (Chlamydia trachomatis 434/Bu; Homo sapiens)","high-throughput sequencing","Chlamydia trachomatis 434/Bu;Homo sapiens",0,0,0,"GEO","Jun 27, 2021"
GPL30311,"NanoString nCounter CAR-T Characterization Panel (human, “immunological synapse” enrichment)","other","Homo sapiens",786,4,1,"Sarah Tettamanti","Jun 26, 2021"
GPL30312,"Agilent-063969 Bos taurus miRNA array [miRNA version]","in situ oligonucleotide","Bos taurus",766,7,1,"Keiichiro Kizaki","Jun 26, 2021"
GPL30316,"UCI#1 Influenza antigen array","spotted peptide or protein","Influenza A virus;Influenza B virus",324,112,1,"David Huw Davies","Jun 26, 2021"
GPL30317,"Illumina HiSeq 2500 (Clostridium sp. IBUN13A)","high-throughput sequencing","Clostridium sp. IBUN13A",0,6,1,"GEO","Jun 26, 2021"
GPL30305,"NanoString Human Organ Transplant Panel","other","Homo sapiens",770,38,3,"Jean Kwun","Jun 25, 2021"
GPL30310,"Illumina HiSeq 4000 (Inopus flavus)","high-throughput sequencing","Inopus flavus",0,0,0,"GEO","Jun 25, 2021"
GPL30314,"Illumina HiSeq 2500 (blank sample)","high-throughput sequencing","blank sample",0,0,0,"GEO","Jun 25, 2021"
GPL29966,"Agilent-074809 SurePrint G3 Mouse GE v2 8x60K Microarray [AMADID: 074809; gene-based]","in situ oligonucleotide","Mus musculus",37065,4,1,"PRIYANKA PARTE","Jun 24, 2021"
GPL30304,"Agilent-085202 LC Human ceRNA array [probe name version]","in situ oligonucleotide","Homo sapiens",166869,15,1,"Bing Li","Jun 24, 2021"
GPL30307,"Illumina NextSeq 500 (Macaca fuscata)","high-throughput sequencing","Macaca fuscata",0,9,1,"GEO","Jun 24, 2021"
GPL30308,"Illumina HiSeq 4000 (Parhyale hawaiensis)","high-throughput sequencing","Parhyale hawaiensis",0,42,1,"GEO","Jun 24, 2021"
GPL30309,"Illumina HiSeq 2000 (Colletotrichum orbiculare)","high-throughput sequencing","Colletotrichum orbiculare",0,15,1,"GEO","Jun 24, 2021"
GPL30306,"Illumina NovaSeq 6000 (Klebsormidium nitens)","high-throughput sequencing","Klebsormidium nitens",0,0,0,"GEO","Jun 23, 2021"
GPL27460,"Agilent-054169 Drosophila_60k_130714 021791","in situ oligonucleotide","Drosophila melanogaster",62976,54,1,"yoan renaud","Jun 22, 2021"
GPL30169,"Illumina NextSeq 500 (Lacticaseibacillus casei)","high-throughput sequencing","Lacticaseibacillus casei",0,9,2,"GEO","Jun 22, 2021"
GPL30299,"Illumina HiSeq 3000 (Nannochloropsis oceanica strain IMET1)","high-throughput sequencing","Nannochloropsis oceanica strain IMET1",0,0,0,"GEO","Jun 22, 2021"
GPL30301,"HiSeq X Five (Danio rerio)","high-throughput sequencing","Danio rerio",0,0,0,"GEO","Jun 22, 2021"
GPL30302,"NanoString nCounter Rat miRNA Expression Assay, V1.1 with all controls","other","Rattus norvegicus",443,0,0,"GEO admin","Jun 22, 2021"
GPL30298,"nCounter PanCancer Immune Profiling Panel [Mouse]","other","Mus musculus",784,210,6,"GEO admin","Jun 21, 2021"
GPL30297,"Illumina NextSeq 500 (Entamoeba histolytica)","high-throughput sequencing","Entamoeba histolytica",0,6,1,"GEO","Jun 20, 2021"
GPL30289,"NanoString nCounter Human gene expression custom codeset","other","Homo sapiens",447,170,1,"Kohta Miyawaki","Jun 18, 2021"
GPL30295,"Illumina HiSeq 2000 (Streptomyces lividans)","high-throughput sequencing","Streptomyces lividans",0,6,1,"GEO","Jun 18, 2021"
GPL30296,"Illumina Hiseq 4000 (Homo sapiens)","high-throughput sequencing","Homo sapiens",0,15,1,"GEO","Jun 18, 2021"
GPL30287,"NextSeq 550 (Cryptococcus neoformans var. neoformans JEC21)","high-throughput sequencing","Cryptococcus neoformans var. neoformans JEC21",0,0,0,"GEO","Jun 17, 2021"
GPL30288,"Illumina HiSeq 2500 (Cryptococcus neoformans var. neoformans JEC21)","high-throughput sequencing","Cryptococcus neoformans var. neoformans JEC21",0,0,0,"GEO","Jun 17, 2021"
GPL30290,"Illumina NovaSeq 6000 (Cuscuta campestris)","high-throughput sequencing","Cuscuta campestris",0,0,0,"GEO","Jun 17, 2021"
GPL30292,"Ion Torrent PGM (Bos taurus)","high-throughput sequencing","Bos taurus",0,42,2,"GEO","Jun 17, 2021"
GPL30285,"Illumina HiSeq 2500 (Frankia inefficax)","high-throughput sequencing","Frankia inefficax",0,0,0,"GEO","Jun 16, 2021"
GPL30274,"Illumina Infinium Omni5-4 v1.1 BeadChip (HumanOmni5-4v1-1_A)","oligonucleotide beads","Homo sapiens",0,4,2,"Matthew T Weirauch","Jun 15, 2021"
GPL30275,"Qiagen human SYBR green-based real-time PCR miRNA array [MZ117]","RT-PCR","Homo sapiens",96,12,1,"Tara Tovar-Vidales","Jun 15, 2021"
GPL30279,"Illumina NovaSeq 6000 (Homo sapiens; synthetic construct)","high-throughput sequencing","Homo sapiens;synthetic construct",0,1,1,"GEO","Jun 15, 2021"
GPL30280,"Illumina NextSeq 500 (Eimeria acervulina)","high-throughput sequencing","Eimeria acervulina",0,0,0,"GEO","Jun 15, 2021"
GPL30282,"Illumina NextSeq 500 (Tupaia belangeri)","high-throughput sequencing","Tupaia belangeri",0,1,1,"GEO","Jun 15, 2021"
GPL30283,"Illumina Genome Analyzer IIx (Chlorocebus sabaeus)","high-throughput sequencing","Chlorocebus sabaeus",0,10,1,"GEO","Jun 15, 2021"
GPL30284,"Illumina HiSeq 2500 (Coccidioides posadasii str. Silveira)","high-throughput sequencing","Coccidioides posadasii str. Silveira",0,8,1,"GEO","Jun 15, 2021"
GPL29611,"Agilent-063815 DappuGE60Kfrozen","in situ oligonucleotide","Daphnia pulex",62976,24,1,"Kurt A Gust","Jun 14, 2021"
GPL30269,"Illumina NovaSeq 6000 (Cucumis melo)","high-throughput sequencing","Cucumis melo",0,27,1,"GEO","Jun 14, 2021"
GPL30270,"Illumina HiSeq 2500 (Spathaspora passalidarum)","high-throughput sequencing","Spathaspora passalidarum",0,27,1,"GEO","Jun 14, 2021"
GPL30272,"Illumina NovaSeq 6000 (Medicago truncatula)","high-throughput sequencing","Medicago truncatula",0,71,2,"GEO","Jun 14, 2021"
GPL30276,"Illumina HiSeq 2000 (Argopecten irradians concentricus)","high-throughput sequencing","Argopecten irradians concentricus",0,9,1,"GEO","Jun 14, 2021"
GPL30277,"DNBSEQ-T7 (Danio rerio)","high-throughput sequencing","Danio rerio",0,0,0,"GEO","Jun 14, 2021"
GPL30267,"NanoString nCounter Human gene expression custom codeset","other","Homo sapiens",70,84,1,"Sorana Morrissy","Jun 13, 2021"
GPL30268,"Illumina HiSeq 2500 (Punica granatum)","high-throughput sequencing","Punica granatum",0,8,1,"GEO","Jun 13, 2021"
GPL30263,"HiSeq X Ten (Taeniopygia guttata)","high-throughput sequencing","Taeniopygia guttata",0,2,1,"GEO","Jun 12, 2021"
GPL30264,"Illumina NovaSeq 6000 (Arabidopsis thaliana; Phtheirospermum japonicum)","high-throughput sequencing","Arabidopsis thaliana;Phtheirospermum japonicum",0,66,1,"GEO","Jun 12, 2021"
GPL30266,"DNBSEQ-G400 (Saccharomyces cerevisiae)","high-throughput sequencing","Saccharomyces cerevisiae",0,8,1,"GEO","Jun 12, 2021"
GPL30262,"Illumina HiSeq 3000 (Neisseria gonorrhoeae)","high-throughput sequencing","Neisseria gonorrhoeae",0,18,1,"GEO","Jun 11, 2021"
GPL30257,"DNBSEQ-G400 (Ovis aries)","high-throughput sequencing","Ovis aries",0,0,0,"GEO","Jun 10, 2021"
GPL30258,"Agilent-064677_IRHS_AryANE_v1 [AryANE ID version]","in situ oligonucleotide","Malus domestica",126022,8,1,"Alexandre Degrave","Jun 10, 2021"
GPL30260,"Illumina HiSeq 2500 (Listeria innocua)","high-throughput sequencing","Listeria innocua",0,7,1,"GEO","Jun 10, 2021"
GPL30254,"Illumina NextSeq 500 (Azoarcus olearius)","high-throughput sequencing","Azoarcus olearius",0,6,1,"GEO","Jun 09, 2021"
GPL30240,"Illumina HiSeq 3000 ([Candida] auris)","high-throughput sequencing","[Candida] auris",0,6,1,"GEO","Jun 08, 2021"
GPL30241,"Illumina HiSeq 4000 (Trichoderma guizhouense)","high-throughput sequencing","Trichoderma guizhouense",0,0,0,"GEO","Jun 08, 2021"
GPL30243,"Illumina NovaSeq 6000 (Frankia inefficax)","high-throughput sequencing","Frankia inefficax",0,0,0,"GEO","Jun 08, 2021"
GPL30244,"BGISEQ-500 (Gossypium hirsutum)","high-throughput sequencing","Gossypium hirsutum",0,6,1,"GEO","Jun 08, 2021"
GPL30247,"Illumina NovaSeq 6000 (Staphylococcus aureus subsp. aureus MSSA476)","high-throughput sequencing","Staphylococcus aureus subsp. aureus MSSA476",0,36,1,"GEO","Jun 08, 2021"
GPL30248,"Illumina NovaSeq 6000 (Staphylococcus aureus subsp. aureus MRSA252)","high-throughput sequencing","Staphylococcus aureus subsp. aureus MRSA252",0,36,1,"GEO","Jun 08, 2021"
GPL30249,"Illumina NovaSeq 6000 (Staphylococcus epidermidis)","high-throughput sequencing","Staphylococcus epidermidis",0,36,1,"GEO","Jun 08, 2021"
GPL30250,"Illumina HiSeq 3000 (Lens orientalis)","high-throughput sequencing","Lens orientalis",0,1,1,"GEO","Jun 08, 2021"
GPL30251,"Illumina HiSeq 3000 (Lens culinaris)","high-throughput sequencing","Lens culinaris",0,48,2,"GEO","Jun 08, 2021"
GPL30252,"Illumina HiSeq 3000 (Lens culinaris x Lens orientalis)","high-throughput sequencing","Lens culinaris x Lens orientalis",0,140,1,"GEO","Jun 08, 2021"
GPL30235,"nCounter PanCancer Pathways Panel Kit","other","Homo sapiens",784,19,2,"domenico raimondo","Jun 07, 2021"
GPL30236,"HiSeq X Ten (Mus musculus x Mus spretus)","high-throughput sequencing","Mus musculus x Mus spretus",0,6,1,"GEO","Jun 07, 2021"
GPL30237,"Illumina HiSeq 2500 (Paraburkholderia phymatum STM815; Phaseolus vulgaris)","high-throughput sequencing","Paraburkholderia phymatum STM815;Phaseolus vulgaris",0,4,1,"GEO","Jun 07, 2021"
GPL30238,"Illumina MiSeq (Ustilago maydis)","high-throughput sequencing","Ustilago maydis",0,12,1,"GEO","Jun 07, 2021"
GPL30239,"Illumina HiSeq 2000 (Trypanosoma cruzi)","high-throughput sequencing","Trypanosoma cruzi",0,0,0,"GEO","Jun 07, 2021"
GPL30234,"Illumina MiSeq (Homo sapiens; Severe acute respiratory syndrome coronavirus 2)","high-throughput sequencing","Homo sapiens;Severe acute respiratory syndrome coronavirus 2",0,102,3,"GEO","Jun 06, 2021"
GPL30231,"Illumina NextSeq 500 (Deinococcus radiodurans)","high-throughput sequencing","Deinococcus radiodurans",0,18,1,"GEO","Jun 05, 2021"
GPL30232,"Illumina MiSeq (Phalaenopsis x intermedia)","high-throughput sequencing","Phalaenopsis x intermedia",0,2,1,"GEO","Jun 05, 2021"
GPL30233,"Illumina HiSeq 2500 (Phalaenopsis x intermedia)","high-throughput sequencing","Phalaenopsis x intermedia",0,2,1,"GEO","Jun 05, 2021"
GPL28140,"[PrimeView] Affymetrix Human Gene Expression Array [Gene-level]","in situ oligonucleotide","Homo sapiens",18418,31,1,"Guanxian Guan","Jun 04, 2021"
GPL30227,"NanoString custom DLBCL geneset","other","Homo sapiens",253,62,1,"Ruben de Groen","Jun 04, 2021"
GPL30228,"Illumina NovaSeq 6000 (Corylus heterophylla)","high-throughput sequencing","Corylus heterophylla",0,6,1,"GEO","Jun 04, 2021"
GPL30229,"Illumina HiSeq 4000 (Pleurotus ostreatus)","high-throughput sequencing","Pleurotus ostreatus",0,32,2,"GEO","Jun 04, 2021"
GPL30230,"Illumina HiSeq 4000 (Pterula gracilis)","high-throughput sequencing","Pterula gracilis",0,11,2,"GEO","Jun 04, 2021"
